id,issuer_id,recipient_id,ucs_transfer_amount,distribution_id,status,observations,created_by,created_date,last_modified_by,last_modified_date,reason_description,type_reason,origin_platform_id,recipient_platform_id
29,623,623,1,36374,PROCESSED,"Transferência realizada por solicitação de Maria Tereza Umbelino, para abastecimento do pedido Sebrae\n",933,2022-07-14 15:57:21.294434,0,2022-07-14 16:00:59.762412,,,3,4
27,544,544,2,36379,PROCESSED,"Transferência realizada por solicitação de Maria Tereza Umbelino, para abastecimento do pedido Sebrae\n",933,2022-07-14 15:54:33.772388,0,2022-07-14 16:00:59.778843,,,3,4
30,624,624,2,36380,PROCESSED,"Transferência realizada por solicitação de Maria Tereza Umbelino, para abastecimento do pedido Sebrae\n",933,2022-07-14 15:58:05.815389,933,2022-07-14 16:05:21.354785,,,3,4
39,164,82,7,36609,PROCESSED,"Transferência entre o senhor Gilmar Gobbi e Marcos Augusto Netto, referente a compra da propriedade rural juntamente com os créditos da propriedade.",933,2022-11-10 08:36:52.891607,933,2022-11-10 08:37:58.820316,,,3,4
40,164,82,5,36610,PROCESSED,"Transferência entre o senhor Gilmar Gobbi e Marcos Augusto Netto, referente a compra da propriedade rural juntamente com os créditos da propriedade.",933,2022-11-10 08:37:41.927276,0,2022-11-10 08:37:58.817515,,,4,4
31,624,624,2,36386,PROCESSED,correção de fluxo de transferência,933,2022-07-14 16:05:08.295726,933,2022-07-14 16:05:13.82896,,,4,3
37,688,1235,3518,36508,PROCESSED,Ajuste de conta para utilização das UCS em certificações com saldo do SEBRAE,933,2022-09-28 14:33:36.297691,933,2022-09-28 14:33:49.731617,,,4,4
41,164,82,182997,36612,PROCESSED,"Transferência entre o senhor Gilmar Gobbi e Marcos Augusto Netto, referente a compra da propriedade rural juntamente com os créditos da propriedade.",933,2022-11-10 08:41:06.468169,933,2022-11-10 08:41:16.657848,,,4,4
32,723,723,1,36387,PROCESSED,"Transferência realizada por solicitação de Maria Tereza Umbelino, para abastecimento do pedido Sebrae\n",933,2022-07-14 16:11:57.395759,933,2022-07-14 16:12:01.659627,,,3,4
38,3,4,66460,36606,PROCESSED,"66.460 UCSs com gravame em razão da promessa de entrega do Produto pelo Emitente ao \nCredor formalizada pela presente CPR, e nos termos no Instrumento Particular de Transação, \nAlienação Fiduciária em Garantia e Outras Avenças, firmado em 30/09/2022 entre IMEI, BMTCA \ne TERRA INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA. \n(“TERRA”) e MONETAR DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA. \n(“MONETAR”), as UCSs ficam alienadas fiduciariamente à TERRA e à MONETAR",933,2022-11-08 14:35:07.234448,933,2022-11-08 14:35:17.659578,,,4,4
33,609,6,1986,36493,PROCESSED,"Recompra de UCS, processo judicial 5009847-92.2019.8.09.0051",933,2022-09-21 12:15:56.520031,933,2022-09-21 12:19:08.356239,,,4,4
34,608,6,1489,36494,PROCESSED,"Recompra de UCS, processo judicial 5009847-92.2019.8.09.0051",933,2022-09-21 12:16:58.890886,933,2022-09-21 12:19:12.827201,,,4,4
35,607,6,745,36495,PROCESSED,"Recompra de UCS, processo judicial 5009847-92.2019.8.09.0051",933,2022-09-21 12:17:28.53616,933,2022-09-21 12:19:17.256233,,,4,4
36,606,6,31790,36496,PROCESSED,"Recompra de UCS, processo judicial 5009847-92.2019.8.09.0051",933,2022-09-21 12:18:08.004861,933,2022-09-21 12:19:21.694336,,,4,4
44,861,861,15,36660,PROCESSED,Transferência para movimentação abastecimento pedido starbucks 13/12/2022,933,2022-12-13 19:53:34.883045,933,2022-12-13 19:53:42.795315,,,3,4
42,601,81,17,36615,PROCESSED,"Transferência entre o senhor Camerson e Marcos Augusto Netto, referente a compra da propriedade rural juntamente com os créditos da propriedade.",933,2022-11-10 10:29:28.074531,933,2022-11-10 10:51:42.055291,,,3,4
43,601,81,3537297,36614,PROCESSED,"Transferência entre o senhor Camerson e Marcos Augusto Netto, referente a compra da propriedade rural juntamente com os créditos da propriedade.",933,2022-11-10 10:31:43.008353,933,2022-11-10 10:51:42.053065,,,4,4
49,47,47,1,36666,PROCESSED,Transferência para abastecimento de pedido starbucks,933,2022-12-14 00:30:34.271718,933,2022-12-14 00:31:44.761552,,,3,4
50,47,47,1,,DENIED,Transferência para abastecimento de pedido starbucks,933,2022-12-14 00:31:30.299372,933,2022-12-14 00:32:07.089679,pedido duplicado ,OTHER,3,4
45,595,595,11,36662,PROCESSED,Transferência solicita para abastecimento de pedido starbucks,933,2022-12-14 00:08:36.508342,933,2022-12-14 00:08:45.175391,,,3,4
54,3,446,17013,36821,PROCESSED,"Devolução das UCS referentes a empréstimos para politicas públicas, solicitação feita por Luzia no dia 23/03/2023",933,2023-03-23 08:47:45.284962,918,2023-03-23 09:07:11.000658,,,4,4
47,628,628,15,36664,PROCESSED,transferência realizada para abastecimento do pedidos starbucks,933,2022-12-14 00:21:16.613375,933,2022-12-14 00:21:22.768741,,,3,4
48,632,632,5,36665,PROCESSED,,933,2022-12-14 00:27:59.603752,933,2022-12-14 00:28:06.531442,,,3,4
52,3,446,15967,36822,PROCESSED,"Devolução das UCS referentes a empréstimos para politicas públicas, solicitação feita por Luzia no dia 23/03/2023",933,2023-03-23 08:45:50.05782,918,2023-03-23 09:07:15.44341,,,4,4
51,3,1128,21,36735,PROCESSED,Transferência da IMEI para EPCM Para doação dos pedidos 432 e 431 da Bratecc Events - DOAÇÃO IMEI,933,2023-01-30 17:53:04.048626,933,2023-01-30 17:53:08.993446,,,4,4
55,3,446,2387,36820,PROCESSED,"Devolução das UCS referentes a empréstimos para politicas públicas, solicitação feita por Luzia no dia 23/03/2023",933,2023-03-23 08:48:50.544232,918,2023-03-23 09:07:06.97347,,,4,4
53,3,445,17013,,DENIED,"Devolução das UCS referentes a empréstimos para politicas públicas, solicitação feita por Luzia no dia 23/03/2023",933,2023-03-23 08:46:27.873722,933,2023-03-23 08:47:13.375166,"Perfil incorreto cadastrado, CLIENTE deveria estar para PARCEIRO",INCORRECT_DATA,4,4
56,3,448,37272,36819,PROCESSED,"Devolução das UCS referentes a empréstimos para politicas públicas, solicitação feita por Luzia no dia 23/03/2023",933,2023-03-23 08:49:59.731423,918,2023-03-23 09:07:02.76199,,,4,4
57,3,448,39716,36818,PROCESSED,"Devolução das UCS referentes a empréstimos para politicas públicas, solicitação feita por Luzia no dia 23/03/2023",933,2023-03-23 08:50:33.339906,918,2023-03-23 09:06:58.344376,,,4,4
76,1367,1367,10000,36989,PROCESSED,"Solicitado via whatsapp a colocação de 10.000 ucs em fila de venda, por thaynara no dia 31/05/2023",933,2023-05-31 10:06:20.630015,933,2023-05-31 10:06:32.726131,,,4,3
64,6,1577,31,36888,PROCESSED,"DOAÇÃO DE UCS PARA RANCHO D'MONTANHA, SOLICITADA POR ALESSANDRA DIA 0405/2023",933,2023-05-04 10:47:12.178223,933,2023-05-04 10:47:16.880331,,,4,4
71,6,1616,26,36953,PROCESSED,"Doação de UCS BMTCA, solicitada por Elizia no dia 26/05/2023 com autorização da Giseli.",933,2023-05-26 17:01:57.683264,933,2023-05-26 17:02:02.313316,,,4,4
81,1541,1541,20000,37018,PROCESSED,"Solicitação via Bitrix24 por Tais, autorizada por Luzia e Alessandra no dia 14/06/2023",933,2023-06-14 08:51:39.427227,933,2023-06-14 08:51:47.74935,,,4,3
86,6,3,21554893,37059,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023.",933,2023-06-30 12:17:52.027619,933,2023-06-30 12:17:57.340179,,,4,4
997,3,400,7651,38849,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27566",933,2023-07-06 19:02:52.584906,933,2024-11-25 08:58:50.693285,,,4,4
1115,3,402,1546,38687,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18775",933,2023-07-06 19:19:32.131823,0,2024-11-25 08:58:49.347269,,,4,4
1503,3,182,16257,38329,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18518",933,2023-07-06 20:13:37.080921,933,2024-11-25 08:56:27.359329,,,4,4
1504,3,182,42093,38341,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27353",933,2023-07-06 20:13:45.282964,933,2024-11-25 08:56:27.359312,,,4,4
2085,3,1762,1,39240,PROCESSED,Para processamento do pedido 37 selo com saldo,933,2024-11-28 11:31:30.451762,933,2024-11-28 11:32:39.957488,,,4,4
630,3,406,4819,39181,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 10345",933,2023-07-06 18:11:03.091585,0,2024-11-25 08:59:02.879409,,,4,4
999,3,400,2614,38861,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27568",933,2023-07-06 19:03:09.569046,933,2024-11-25 08:58:50.693256,,,4,4
628,3,406,1418,39172,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 10343",933,2023-07-06 18:10:46.389573,0,2024-11-25 08:59:02.955324,,,4,4
640,3,406,17442,39216,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 10355",933,2023-07-06 18:12:27.986038,0,2024-11-25 08:59:02.888806,,,4,4
1089,3,402,25285,38769,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 10277",933,2023-07-06 19:15:51.725343,0,2024-11-25 08:58:50.256565,,,4,4
1086,3,402,34953,38768,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 10274",933,2023-07-06 19:15:26.114194,0,2024-11-25 08:58:50.309668,,,4,4
1684,3,278,4441,38137,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18527",933,2023-07-06 20:38:35.450316,0,2024-11-25 08:56:26.218189,,,4,4
629,3,406,42843,39183,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 10344",933,2023-07-06 18:10:54.768354,0,2024-11-25 08:59:02.911158,,,4,4
633,3,406,2210,39185,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 10348",933,2023-07-06 18:11:28.74061,0,2024-11-25 08:59:02.653694,,,4,4
631,3,406,63851,39180,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 10346",933,2023-07-06 18:11:11.674288,0,2024-11-25 08:59:02.84656,,,4,4
1505,3,182,54731,38340,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27354",933,2023-07-06 20:13:53.492272,933,2024-11-25 08:56:27.359296,,,4,4
632,3,406,85,39186,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 10347",933,2023-07-06 18:11:20.133947,0,2024-11-25 08:59:02.802322,,,4,4
639,3,406,1881,39217,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 10354",933,2023-07-06 18:12:19.376318,0,2024-11-25 08:59:02.932083,,,4,4
641,3,406,22055,39214,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 10356",933,2023-07-06 18:12:36.642129,0,2024-11-25 08:59:02.850988,,,4,4
2086,3,2177,1,39239,PROCESSED,para processamento do pedido 36 selo com saldo do cliente,933,2024-11-28 11:32:31.398663,933,2024-11-28 11:32:35.767668,,,4,4
644,3,406,33131,39174,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18871",933,2023-07-06 18:13:02.138183,0,2024-11-25 08:59:02.733821,,,4,4
1005,3,400,334,38853,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27574",933,2023-07-06 19:04:00.256409,933,2024-11-25 08:58:50.693168,,,4,4
1194,3,402,221,38623,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27613",933,2023-07-06 19:30:41.074432,0,2024-11-25 08:58:50.482549,,,4,4
1726,3,304,4542,38077,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27370",933,2023-07-07 08:32:58.480054,933,2024-11-25 08:56:27.364092,,,4,4
1192,3,402,6,38646,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27611",933,2023-07-06 19:30:24.321756,0,2024-11-25 08:58:50.525795,,,4,4
1193,3,402,216,38636,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27612",933,2023-07-06 19:30:32.745743,0,2024-11-25 08:58:50.501985,,,4,4
1200,3,402,6,38653,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27619",933,2023-07-06 19:31:31.600574,0,2024-11-25 08:58:50.401401,,,4,4
1199,3,402,505,38654,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27618",933,2023-07-06 19:31:23.25888,0,2024-11-25 08:58:50.415274,,,4,4
1198,3,402,175,38655,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27617",933,2023-07-06 19:31:14.6938,0,2024-11-25 08:58:50.429518,,,4,4
1203,3,402,89,38650,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27622",933,2023-07-06 19:31:56.926493,0,2024-11-25 08:58:50.356219,,,4,4
1202,3,402,63,38651,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27621",933,2023-07-06 19:31:48.568691,0,2024-11-25 08:58:50.373052,,,4,4
