id,composition_register_type,barcode,supplier_id,our_number,branch_company_id,titles_amount,discount_amount,increase_amount,payment_total_amount,fee_amount,due_date,extension_date,liquidation_date,remittance_generated,paid,contributing_supplier_id,beneficiary_id,title_issuer_id,created_by,created_date,last_modified_by,last_modified_date
282,BILLET,70790001182112697040508214334826592360002359524,309,000112100821433482,1,23595.24,0.00,0.00,23595.24,0.00,2023-01-20,,,t,t,,,,890,2023-01-20 08:53:37.912973,890,2023-01-20 08:53:37.912973
249,BILLET,10498296567000010004300263120123792360000014990,308,140000000026312013,1,149.90,0.00,0.00,149.90,0.00,2023-01-20,,,t,t,,,,1406,2023-01-02 14:08:56.50785,1406,2023-01-02 14:10:23.05236
286,BILLET,34191090080760675783420039950009892390000051557,33,109/00076067-5,1,515.57,0.00,0.00,515.57,0.00,2023-01-23,,,t,t,,,,890,2023-01-23 10:10:18.198732,890,2023-01-23 10:10:18.198732
287,BILLET,00190000090348046200530562532173192420000045000,531,00034804620030562532,1,450.00,0.00,0.00,450.00,0.00,2023-01-26,,,t,t,,,,890,2023-01-24 10:26:03.347019,890,2023-01-24 10:26:03.347019
292,BILLET,00190000090319409800402614357172692500000147379,32,0002614357,1,1473.79,0.00,0.00,1473.79,0.00,2023-02-03,,,t,t,,,,1406,2023-01-26 11:38:56.178578,1406,2023-01-26 11:38:56.178578
400,COMPOSITION,,170,,1,76.54,,,76.54,,,,,t,t,,,,1406,2023-03-10 14:50:42.875761,1406,2023-03-10 14:50:42.875761
297,BILLET,34191570070007912007734102760005692480002467742,513,157000007915,1,24677.42,0.00,0.00,24677.42,0.00,2023-02-01,,,t,t,,,,1406,2023-01-26 15:56:16.328443,1406,2023-01-26 15:56:16.328443
296,BILLET,00190000090348828300700012993176792460000029007,295,34882830000012993,1,290.07,0.00,0.00,290.07,0.00,2023-01-30,,,t,t,,,,1406,2023-01-26 14:11:40.095146,1406,2023-01-26 14:11:40.095146
295,BILLET,23792374033000304036452000372400792450000393032,369,003000304036525,1,3930.32,0.00,0.00,3930.32,0.00,2023-01-29,,,t,t,,,,1406,2023-01-26 14:05:22.86666,1406,2023-01-26 14:05:22.86666
401,COMPOSITION,,232,,1,76.54,,,76.54,,,,,t,t,,,,1406,2023-03-10 14:50:42.906575,1406,2023-03-10 14:50:42.906575
331,COMPOSITION,,360,,1,71.91,,,71.91,,,,,t,t,,,,890,2023-02-03 08:50:44.516291,890,2023-02-03 08:50:44.516291
328,COMPOSITION,,350,,1,71.91,,,71.91,,,,,t,t,,,,890,2023-02-03 08:50:44.388338,890,2023-02-03 08:50:44.388338
329,COMPOSITION,,357,,1,71.91,,,71.91,,,,,t,t,,,,890,2023-02-03 08:50:44.427914,890,2023-02-03 08:50:44.427914
323,COMPOSITION,,55,,1,215.73,,,215.73,,,,,t,t,,,,890,2023-02-03 08:50:44.179824,890,2023-02-03 08:50:44.179824
330,COMPOSITION,,358,,1,71.91,,,71.91,,,,,t,t,,,,890,2023-02-03 08:50:44.467207,890,2023-02-03 08:50:44.467207
325,COMPOSITION,,318,,1,71.91,,,71.91,,,,,t,t,,,,890,2023-02-03 08:50:44.25532,890,2023-02-03 08:50:44.25532
332,COMPOSITION,,221,,1,71.91,,,71.91,,,,,t,t,,,,890,2023-02-03 08:50:44.553363,890,2023-02-03 08:50:44.553363
326,COMPOSITION,,332,,1,71.91,,,71.91,,,,,t,t,,,,890,2023-02-03 08:50:44.298897,890,2023-02-03 08:50:44.298897
324,COMPOSITION,,316,,1,71.91,,,71.91,,,,,f,f,,,,890,2023-02-03 08:50:44.214156,890,2023-02-03 08:50:44.214156
374,BILLET,34191092971953053293680145580009193000001190800,5,109291953053,1,11908.00,0.00,0.00,11908.00,0.00,2023-03-25,,,t,t,,,,1406,2023-02-23 08:10:25.997761,1406,2023-02-24 09:28:07.019334
383,BILLET,23792374033000304926648000372408992740000223716,369,003000304926482,1,2237.16,0.00,0.00,2237.16,0.00,2023-02-27,,,t,t,,,,1406,2023-02-27 12:16:16.38964,1406,2023-02-27 12:16:16.38964
298,BILLET,23794150099000541859607000318001792460000406473,427,415000031801,1,4064.73,0.00,0.00,4064.73,0.00,2023-01-30,,,t,t,,,,890,2023-01-27 09:07:38.057729,890,2023-01-27 09:07:38.057729
303,BILLET,34191090080770781783420039950009992570000060010,33,109000770781,1,600.10,0.00,0.00,600.10,0.00,2023-02-10,,,t,t,,,,1406,2023-01-31 08:28:16.313411,1406,2023-01-31 08:28:16.313411
389,BILLET,00190000090319409800402660929171192880000047355,32,2660929,1,473.55,0.00,0.00,473.55,0.00,2023-03-13,,,t,t,,,,1406,2023-03-06 13:08:42.187549,1406,2023-03-06 13:08:42.187549
309,BILLET,75691500430112413200000443860010692530000015000,92,44386,1,150.00,0.00,0.00,150.00,0.00,2023-02-06,,,t,t,,,,1406,2023-02-02 14:15:05.186238,1406,2023-02-02 14:15:05.186238
301,BILLET,03399534655410006095076367701018192460000089239,388,000000006095763677,1,892.39,0.00,0.00,892.39,0.00,2023-01-30,,,t,t,,,,1406,2023-01-30 10:18:01.751502,1406,2023-01-30 10:18:01.751502
384,BILLET,34191091071859522849752104710000492760000179046,39,109101859522,1,1790.46,0.00,0.00,1790.46,0.00,2023-03-01,,,t,t,,,,1406,2023-02-28 17:59:08.822426,1406,2023-02-28 17:59:08.822426
358,BILLET,03399699255870002569317407001019992620000019341,525,0002569174070,1,193.41,0.00,0.00,193.41,0.00,2023-02-15,,,t,t,,,,1406,2023-02-13 09:02:29.521912,1406,2023-02-13 09:02:29.521912
302,BILLET,03399534655410006079449496901015592470000071544,388,000000006079494969,1,715.44,0.00,0.00,715.44,0.00,2023-01-31,,,t,t,,,,1406,2023-01-30 10:19:19.981295,1406,2023-01-30 10:19:19.981295
305,BILLET,34191090166702271044558198570002792480000927633,40,109016702271,1,9276.33,0.00,0.00,9276.33,0.00,2023-02-01,,,t,t,,,,1406,2023-02-01 08:38:53.874031,1406,2023-02-01 08:38:53.874031
299,BILLET,00190000090322497600500002111177892480000260401,36,32249760000002111,1,2604.01,0.00,0.00,2604.01,0.00,2023-02-01,,,t,t,,,,1406,2023-01-30 08:44:33.104669,1406,2023-01-30 08:44:33.104669
306,BILLET,34191091070373863849752104710000192480000168930,39,10037386,1,1689.30,0.00,0.00,1689.30,0.00,2023-02-01,,,t,t,,,,1406,2023-02-01 08:46:52.864062,1406,2023-02-01 08:46:52.864062
304,BILLET,34191090162897028339722650090008592600000013746,420,1289702,1,137.46,0.00,0.00,137.46,0.00,2023-02-13,,,t,t,,,,1406,2023-01-31 14:24:25.405817,1406,2023-01-31 14:24:25.405817
300,BILLET,00190000090348828300700013140173992530000065333,295,34882830000013140,1,653.33,0.00,0.00,653.33,0.00,2023-02-06,,,t,t,,,,1406,2023-01-30 09:39:40.401227,1406,2023-01-30 09:39:40.401227
310,BILLET,19790000058950542614193576522069192530000900000,88,89505426149357652206,1,9000.00,0.00,0.00,9000.00,0.00,2023-02-06,,,t,t,,,,1406,2023-02-02 14:21:59.362786,1406,2023-02-02 14:21:59.362786
367,BILLET,34191091070062482076791008760000992770000017999,6,10910006248,1,179.99,0.00,0.00,179.99,0.00,2023-03-02,,,t,t,,,,1406,2023-02-17 10:02:55.851536,1406,2023-02-17 10:02:55.851536
375,BILLET,03399000457250000001236792701017892700000073645,555,1367927,1,736.45,0.00,0.00,736.45,0.00,2023-02-23,,,t,t,,,,1406,2023-02-23 14:57:37.543406,1406,2023-02-23 14:57:37.543406
308,BILLET,34191092970971098293680145580009592790000088000,5,109290971098,1,880.00,0.00,0.00,880.00,0.00,2023-03-04,,,t,t,,,,1406,2023-02-02 10:51:38.476014,1406,2023-02-02 10:51:38.476014
404,COMPOSITION,,54,,1,143.86,,,143.86,,,,,t,t,,,,1406,2023-03-10 14:50:43.006421,1406,2023-03-10 14:50:43.006421
527,BILLET,23793380039000375302856001264508693210000023714,293,09000375302562,1,237.13999938964844,0.0,0.0,237.13999938964844,0.0,2023-04-15,,,t,t,,,,1406,2023-04-17 09:12:05.245944,1406,2023-04-17 09:12:05.245944
417,COMPOSITION,,102,,1,76.54,,,76.54,,,,,t,t,,,,1406,2023-03-10 14:50:43.259637,1406,2023-03-10 14:50:43.259637
411,COMPOSITION,,223,,1,67.32,,,67.32,,,,,t,t,,,,1406,2023-03-10 14:50:43.153535,1406,2023-03-10 14:50:43.153535
405,COMPOSITION,,230,,1,76.54,,,76.54,,,,,t,t,,,,1406,2023-03-10 14:50:43.039863,1406,2023-03-10 14:50:43.039863
392,BILLET,07797777395167821422537544237300792840000075000,78,7777351678214223754423730,1,750.00,0.00,0.00,750.00,0.00,2023-03-09,,,t,t,,,,1406,2023-03-09 09:27:42.21144,1406,2023-03-09 09:27:42.21144
418,COMPOSITION,,374,,1,76.54,,,76.54,,,,,t,t,,,,1406,2023-03-10 14:50:43.2816,1406,2023-03-10 14:50:43.2816
412,COMPOSITION,,269,,1,67.32,,,67.32,,,,,t,t,,,,1406,2023-03-10 14:50:43.169198,1406,2023-03-10 14:50:43.169198
406,COMPOSITION,,55,,1,153.08,,,153.08,,,,,t,t,,,,1406,2023-03-10 14:50:43.062885,1406,2023-03-10 14:50:43.062885
413,COMPOSITION,,270,,1,67.32,,,67.32,,,,,t,t,,,,1406,2023-03-10 14:50:43.183405,1406,2023-03-10 14:50:43.183405
408,COMPOSITION,,362,,1,76.54,,,76.54,,,,,t,t,,,,1406,2023-03-10 14:50:43.101695,1406,2023-03-10 14:50:43.101695
415,COMPOSITION,,348,,1,67.32,,,67.32,,,,,t,t,,,,1406,2023-03-10 14:50:43.218248,1406,2023-03-10 14:50:43.218248
416,COMPOSITION,,198,,1,71.91,,,71.91,,,,,t,t,,,,1406,2023-03-10 14:50:43.236276,1406,2023-03-10 14:50:43.236276
410,COMPOSITION,,201,,1,76.54,,,76.54,,,,,t,t,,,,1406,2023-03-10 14:50:43.138006,1406,2023-03-10 14:50:43.138006
423,BILLET,34191090085772841663701993440005592900000075681,454,109005772841,1,756.81,0.00,0.00,756.81,0.00,2023-03-15,,,t,t,,,,1406,2023-03-14 17:43:12.432844,1406,2023-03-14 17:43:12.432844
540,BILLET,75590003319245087002443740839840493600001368000,5,24374083,1,13680.0,0.0,0.0,13680.0,0.0,2023-05-24,,,t,t,,,,1406,2023-04-25 13:38:59.466926,1406,2023-04-25 13:38:59.466926
421,BILLET,34191090080789922783420039950009292920000074142,33,109000789922,1,741.42,0.00,0.00,741.42,0.00,2023-03-17,,,t,t,,,,1406,2023-03-11 03:17:47.901729,1406,2023-03-11 03:17:47.901729
541,BILLET,00190000090319409800402712446174293400000253823,32,0002712446,1,2538.22998046875,0.0,0.0,2538.22998046875,0.0,2023-05-04,,,t,t,,,,1406,2023-04-25 13:41:12.357369,1406,2023-04-25 13:41:12.357369
550,BILLET,34191090081109301293583265800009193370001600000,438,2938326580,1,16000.0,0.0,0.0,16000.0,0.0,2023-05-01,,,t,t,,,,1406,2023-05-02 12:30:44.769524,1406,2023-05-02 12:30:52.884561
526,BILLET,00190000090347897900200001652171493230000039000,111,34789790000001652,1,390.0,0.0,0.0,390.0,0.0,2023-04-17,,,t,t,,,,1406,2023-04-17 09:09:47.960412,1406,2023-04-17 09:09:47.960412
559,BILLET,75691305400105205270980216540015193460000070653,548,0008021654,1,706.530029296875,0.0,0.0,706.530029296875,0.0,2023-05-10,,,t,t,,,,1406,2023-05-10 09:41:27.002612,1406,2023-05-10 09:41:27.002612
545,BILLET,23792374033000306814213000372402193330000219590,369,003000306814134,1,2195.89990234375,0.0,0.0,2195.89990234375,0.0,2023-04-27,,,t,t,,,,1406,2023-04-27 11:09:09.994974,1406,2023-04-27 11:09:09.994974
570,BILLET,70790001182112697040508214671268293560002359468,309,000112100821467126,1,23594.6796875,0.0,0.0,23594.6796875,0.0,2023-05-20,,,f,f,,,,1406,2023-05-22 10:16:24.554199,1406,2023-05-22 10:16:24.554199
322,COMPOSITION,,54,,1,143.82,,,143.82,,,,,t,t,,,,890,2023-02-03 08:50:44.101261,890,2023-02-03 08:50:44.101261
318,COMPOSITION,,161,,1,71.91,,,71.91,,,,,t,t,,,,890,2023-02-03 08:50:43.866442,890,2023-02-03 08:50:43.866442
319,COMPOSITION,,177,,1,71.91,,,71.91,,,,,t,t,,,,890,2023-02-03 08:50:43.921071,890,2023-02-03 08:50:43.921071
320,COMPOSITION,,233,,1,71.91,,,71.91,,,,,t,t,,,,890,2023-02-03 08:50:43.978048,890,2023-02-03 08:50:43.978048
333,COMPOSITION,,362,,1,71.91,,,71.91,,,,,t,t,,,,890,2023-02-03 08:50:44.60565,890,2023-02-03 08:50:44.60565
327,COMPOSITION,,348,,1,143.82,,,143.82,,,,,t,t,,,,890,2023-02-03 08:50:44.350764,890,2023-02-03 08:50:44.350764
422,BILLET,23793380296102031999430006333303692880000266028,568,26102031999303,1,2660.28,0.00,0.00,2660.28,0.00,2023-03-13,,,t,t,,,,1406,2023-03-11 03:24:54.137427,1406,2023-03-11 03:24:54.137427
336,COMPOSITION,,324,,1,71.91,,,71.91,,,,,f,f,,,,890,2023-02-03 08:50:44.715509,890,2023-02-03 08:50:44.715509
388,BILLET,75691500430112413200000163750110392810000010000,92,16375,1,100.00,0.00,0.00,100.00,0.00,2023-03-06,,,t,t,,,,1406,2023-03-06 13:05:10.300568,1406,2023-03-06 13:05:10.300568
340,COMPOSITION,,110,,1,71.91,,,71.91,,,,,f,f,,,,890,2023-02-03 08:50:44.857981,890,2023-02-03 08:50:44.857981
368,BILLET,00190000090319936300700073139172192630000018700,297,31993630000073139,1,187.00,0.00,0.00,187.00,0.00,2023-02-16,,,t,f,,,,1406,2023-02-17 10:31:35.35983,1406,2023-02-17 10:31:35.35983
469,COMPOSITION,,524,,1,2169.70,0.00,0.00,2169.70,0.00,,,,t,t,,,,1406,2023-04-10 11:56:51.154447,1406,2023-04-10 11:56:51.154447
428,BILLET,34191090085772908663701993440005292900000078580,454,109005772908,1,785.80,0.00,0.00,785.80,0.00,2023-03-15,,,t,t,,,,1406,2023-03-14 17:52:35.013532,1406,2023-03-14 17:52:35.013532
376,BILLET,03399943032450000021102582701013993000000039790,449,21025827,1,397.90,0.00,0.00,397.90,0.00,2023-03-25,,,t,t,,,,1406,2023-02-23 17:55:24.914949,1406,2023-02-23 17:55:24.914949
425,BILLET,34191090085772866663701993440005292900000108607,454,109005772866,1,1086.07,0.00,0.00,1086.07,0.00,2023-03-15,,,t,t,,,,1406,2023-03-14 17:48:08.661974,1406,2023-03-14 17:48:08.661974
426,BILLET,34191090085772874663701993440005992900000074868,454,109005772874,1,748.68,0.00,0.00,748.68,0.00,2023-03-15,,,t,t,,,,1406,2023-03-14 17:49:37.276753,1406,2023-03-14 17:49:37.276753
424,BILLET,34191090085772858663701993440005492900000077250,454,109005772858,1,772.50,0.00,0.00,772.50,0.00,2023-03-15,,,t,t,,,,1406,2023-03-14 17:46:57.753924,1406,2023-03-14 17:46:57.753924
430,BILLET,23793380032000374438839000342103192900000010734,293,02000374438392,1,107.34,0.00,0.00,107.34,0.00,2023-03-15,,,t,t,,,,1406,2023-03-15 09:46:05.173518,1406,2023-03-15 09:46:05.173518
455,BILLET,34191090163442907339722650090008193180000016474,420,1344290,1,164.74,0.00,0.00,164.74,0.00,2023-04-12,,,t,t,,,,1406,2023-03-30 11:38:55.989325,1406,2023-03-30 11:38:55.989325
380,BILLET,00190000090348828300700013639174592740000010077,295,34882830000013639,1,100.77,0.00,0.00,100.77,0.00,2023-02-27,,,t,t,,,,1406,2023-02-27 08:28:22.398156,1406,2023-02-27 08:28:22.398156
407,COMPOSITION,,77,,1,76.54,,,76.54,,,,,f,f,,,,1406,2023-03-10 14:50:43.0792,1406,2023-03-10 14:50:43.0792
409,COMPOSITION,,323,,1,76.54,,,76.54,,,,,f,f,,,,1406,2023-03-10 14:50:43.123031,1406,2023-03-10 14:50:43.123031
385,BILLET,34191090166774072044558198570002392760000998191,40,109016774072,1,9981.91,0.00,0.00,9981.91,0.00,2023-03-01,,,t,t,,,,1406,2023-03-01 08:07:10.261801,1406,2023-03-01 08:07:10.261801
446,BILLET,23792374033000305766588000372404193020000164537,369,003000305766888,1,1645.37,0.00,0.00,1645.37,0.00,2023-03-27,,,t,t,,,,1406,2023-03-27 10:24:36.803661,1406,2023-03-27 10:24:36.803661
444,BILLET,23794150099003232574914000211400600000000000000,3,0903232574145,1,22706.00,0.00,0.00,22706.00,0.00,2023-03-25,,,t,t,,,,1406,2023-03-27 10:15:28.788634,1406,2023-03-27 10:15:28.788634
447,BILLET,00190000090348828300700014173173993020000011025,295,34882830000014173,1,110.25,0.00,0.00,110.25,0.00,2023-03-27,,,t,t,,,,1406,2023-03-27 10:28:36.903093,1406,2023-03-27 10:52:38.895794
414,COMPOSITION,,324,,1,67.32,,,67.32,,,,,f,f,,,,1406,2023-03-10 14:50:43.200573,1406,2023-03-10 14:50:43.200573
441,BILLET,23791423069000000004341000873806492950000018000,491,09000000004416,1,180.00,0.00,0.00,180.00,0.00,2023-03-20,,,t,t,,,,1406,2023-03-20 10:12:39.412769,1406,2023-03-20 10:12:39.412769
445,BILLET,00190000090315311200200004765178693020000016000,109,31531120000004765,1,160.00,0.00,0.00,160.00,0.00,2023-03-27,,,t,t,,,,1406,2023-03-27 10:20:39.452934,1406,2023-03-27 10:20:39.452934
459,BILLET,00190000090322497600500002402170693090000260400,36,32249760000002402,1,2604.00,0.00,0.00,2604.00,0.00,2023-04-03,,,t,t,,,,1406,2023-04-03 09:26:29.21813,1406,2023-04-03 09:26:29.21813
456,BILLET,34191091073399964849752104710000893070000181710,39,109103399964,1,1817.10,0.00,0.00,1817.10,0.00,2023-04-01,,,t,t,,,,1406,2023-04-03 09:16:34.588295,1406,2023-04-03 09:16:34.588295
354,BILLET,34191570070007938007734102760005893070004500000,513,157000007938,1,45000.00,0.00,0.00,45000.00,0.00,2023-04-01,,,t,t,,,,1406,2023-02-03 14:28:45.759373,1406,2023-02-03 14:28:45.759373
460,BILLET,34191090081109251293583265800009193110001600000,438,109001109251,1,16000.00,0.00,0.00,16000.00,0.00,2023-04-05,,,t,t,,,,1406,2023-04-03 09:30:52.853614,1406,2023-04-03 09:30:52.853614
458,BILLET,07797777395168021795021295285411193090000075000,78,7777351680217952129528541,1,750.00,0.00,0.00,750.00,0.00,2023-04-03,,,t,t,,,,1406,2023-04-03 09:23:59.397483,1406,2023-04-03 09:23:59.397483
461,BILLET,23793380296102149592699006333308593090000084196,568,26102149592992,1,841.96,0.00,0.00,841.96,0.00,2023-04-03,,,t,t,,,,1406,2023-04-03 09:34:09.587719,1406,2023-04-03 09:34:09.587719
465,BILLET,23793380296102158200499006333308693120000007791,568,26102158200991,1,77.91,0.00,0.00,77.91,0.00,2023-04-06,,,t,t,,,,1406,2023-04-05 17:39:50.245095,1406,2023-04-05 17:39:50.245095
470,COMPOSITION,,573,,1,25680.00,,,25680.00,,,,,t,t,,,,1406,2023-04-10 11:58:04.528716,1406,2023-04-10 11:58:04.528716
508,BILLET,23792011029002342819787005184400593190000844926,617,9002342819872,1,8449.26,0.00,0.00,8449.26,0.00,2023-04-13,,,t,t,,,,1406,2023-04-13 14:21:38.898692,1406,2023-04-13 14:21:38.898692
531,BILLET,75691335100100316150006221690016693210000032016,292,622169,1,320.1600036621094,0.0,0.0,320.1600036621094,0.0,2023-04-15,,,t,t,,,,1406,2023-04-17 10:40:24.880276,1406,2023-04-17 10:40:24.880276
546,BILLET,34191090080607343160086299840008893360000551639,618,109000607343,1,5516.39013671875,0.0,0.0,5516.39013671875,0.0,2023-04-30,,,t,t,,,,1406,2023-04-28 09:30:32.827656,1406,2023-04-28 09:30:32.827656
335,COMPOSITION,,220,,1,71.91,,,71.91,,,,,f,f,,,,890,2023-02-03 08:50:44.680166,890,2023-02-03 08:50:44.680166
312,COMPOSITION,,186,,1,71.91,,,71.91,,,,,f,f,,,,890,2023-02-03 08:50:43.240828,890,2023-02-03 08:50:43.240828
466,BILLET,00190000090280231200540460653179593160000058068,603,28023120040460653,1,580.68,0.00,0.00,580.68,0.00,2023-04-10,,,t,t,,,,1406,2023-04-10 09:46:37.213727,1406,2023-04-10 09:46:37.213727
357,BILLET,07797777395167578092107428242478792570000075000,78,7777351675780920742824247,1,750.00,0.00,0.00,750.00,0.00,2023-02-10,,,t,t,,,,1406,2023-02-09 17:46:03.409069,1406,2023-02-09 17:46:03.409069
351,BILLET,03399699255870002398780815101011492880001284263,409,0002398808151,1,12842.63,0.00,0.00,12842.63,0.00,2023-03-13,,,t,t,,,,1406,2023-02-03 14:16:05.103287,1406,2023-02-03 14:16:05.103287
359,BILLET,23793380032000373531128000342106792620000010892,293,02000373531283,1,108.92,0.00,0.00,108.92,0.00,2023-02-15,,,t,f,,,,1406,2023-02-15 10:51:13.168363,1406,2023-02-15 10:51:13.168363
442,BILLET,34191090080783659311672571170009692950000059900,306,109000783659,1,599.00,0.00,0.00,599.00,0.00,2023-03-20,,,t,t,,,,1406,2023-03-20 10:15:27.535571,1406,2023-03-20 10:15:27.535571
307,COMPOSITION,,29,,1,215.32,,,215.32,,,,,t,t,,,,890,2023-02-01 17:50:29.079483,890,2023-02-01 17:50:29.079483
356,BILLET,23792981089005000010907000399902492520000845188,79,09005000010078,1,8451.88,0.00,0.00,8451.88,0.00,2023-02-05,,,t,t,,,,1406,2023-02-06 14:34:55.219043,1406,2023-02-06 14:34:55.219043
381,BILLET,23794150099003190740622000211403100000000000000,3,0903190740228,1,26574.10,0.00,0.00,26574.10,0.00,2023-02-25,,,t,t,,,,1406,2023-02-27 08:57:27.43941,1406,2023-02-27 08:57:27.43941
347,BILLET,03399534655410006079449497701018292750000071544,388,6079494977,1,715.44,0.00,0.00,715.44,0.00,2023-02-28,,,t,t,,,,1406,2023-02-03 10:05:51.24345,1406,2023-02-03 10:05:51.24345
353,BILLET,03399534655410006079449500001018193060000071544,388,6079495000,1,715.44,0.00,0.00,715.44,0.00,2023-03-31,,,t,t,,,,1406,2023-02-03 14:25:42.157768,1406,2023-02-03 14:25:42.157768
390,BILLET,34191570070403494439901172420000292820000025000,540,15700040349,1,250.00,0.00,0.00,250.00,0.00,2023-03-07,,,t,t,,,,1406,2023-03-06 17:45:48.428803,1406,2023-03-06 17:45:48.428803
420,BILLET,03399699255870002632908920901017692900000019341,525,2632089209,1,193.41,0.00,0.00,193.41,0.00,2023-03-15,,,t,t,,,,1406,2023-03-11 03:04:36.407681,1406,2023-03-11 03:04:36.407681
349,BILLET,03399534655410006095076366901015192750000089266,388,6095763669,1,892.66,0.00,0.00,892.66,0.00,2023-02-28,,,t,t,,,,1406,2023-02-03 10:20:21.443952,1406,2023-02-03 10:20:21.443952
449,BILLET,23794150099000562380707000318001193030000406473,427,009000562380070,1,4064.73,0.00,0.00,4064.73,0.00,2023-03-28,,,t,t,,,,1406,2023-03-28 09:28:50.076754,1406,2023-03-28 09:28:50.076754
355,BILLET,03399699255870002398780819401011993170001284263,409,0002398808194,1,12842.63,0.00,0.00,12842.63,0.00,2023-04-11,,,t,t,,,,1406,2023-02-03 14:31:09.732795,1406,2023-02-03 14:31:09.732795
377,BILLET,00190000090319409800402643004175192770000308798,32,2643004,1,3087.98,0.00,0.00,3087.98,0.00,2023-03-02,,,t,t,,,,1406,2023-02-24 07:57:57.41348,1406,2023-02-24 07:57:57.41348
509,BILLET,23793380296102205246070006333309793230000062291,568,26102205246709,1,622.91,0.00,0.00,622.91,0.00,2023-04-17,,,t,t,,,,1406,2023-04-13 14:24:40.424068,1406,2023-04-13 14:24:40.424068
431,BILLET,75691335100100316150006192020011292970000032016,292,000000619202,1,320.16,0.00,0.00,320.16,0.00,2023-03-22,,,t,t,,,,1406,2023-03-15 12:19:20.358995,1406,2023-03-15 12:19:20.358995
462,BILLET,34191090080093855074632538250005893110000130400,586,109000093855,1,1304.00,0.00,0.00,1304.00,0.00,2023-04-05,,,t,t,,,,1406,2023-04-04 15:54:59.739733,1406,2023-04-04 15:54:59.739733
342,BILLET,03399699255870002398780811901018792600001285805,409,2398808119,1,12858.05,0.00,0.00,12858.05,0.00,2023-02-13,,,t,t,,,,1406,2023-02-03 09:21:58.739956,1406,2023-02-03 09:21:58.739956
343,BILLET,00190000090348828300700013261177792600000064536,295,34882830000013261,1,645.36,0.00,0.00,645.36,0.00,2023-02-13,,,t,t,,,,1406,2023-02-03 09:25:41.681562,1406,2023-02-03 09:25:41.681562
346,BILLET,23794150099000541859641000318000592750000406473,427,009000541859414,1,4064.73,0.00,0.00,4064.73,0.00,2023-02-28,,,t,t,,,,1406,2023-02-03 10:01:01.770941,1406,2023-02-03 10:01:01.770941
352,BILLET,23792374039000009286785000870007792690000782608,294,09000009286856,1,7826.08,0.00,0.00,7826.08,0.00,2023-02-22,,,t,t,,,,1406,2023-02-03 14:22:35.626772,1406,2023-02-03 14:22:35.626772
348,BILLET,34191570070007920007734102760005992760004500000,513,157000007920,1,45000.00,0.00,0.00,45000.00,0.00,2023-03-01,,,t,t,,,,1406,2023-02-03 10:15:08.820466,1406,2023-02-03 10:15:08.820466
386,BILLET,00190000090322497600500002258176492760000260400,36,32249760000002258,1,2604.00,0.00,0.00,2604.00,0.00,2023-03-01,,,t,t,,,,1406,2023-03-01 08:14:37.90623,1406,2023-03-01 08:14:37.90623
369,BILLET,00190000090347897900200001347178492670000037186,111,34789790000001347,1,371.86,0.00,0.00,371.86,0.00,2023-02-20,,,t,t,,,,1406,2023-02-22 13:02:01.008435,1406,2023-02-22 13:02:01.008435
344,BILLET,70790001182112697040508214437702992670002359510,309,000112100821443770,1,23595.10,0.00,0.00,23595.10,0.00,2023-02-20,,,t,t,,,,1406,2023-02-03 09:50:32.815684,1406,2023-02-03 09:50:32.815684
370,BILLET,10498296567000010004300263120206792670000014990,308,140000000026312021,1,149.90,0.00,0.00,149.90,0.00,2023-02-20,,,t,t,,,,1406,2023-02-22 13:04:30.293006,1406,2023-02-22 13:04:30.293006
393,COMPOSITION,,29,,1,450.02,0.00,0.00,450.02,0.00,,,,t,t,,,,1406,2023-03-10 14:50:42.634684,1406,2023-03-10 15:17:54.087039
394,COMPOSITION,,60,,1,76.54,0.00,0.00,76.54,0.00,,,,t,t,,,,1406,2023-03-10 14:50:42.703437,1406,2023-03-10 15:18:21.300827
396,COMPOSITION,,104,,1,220.40,,,220.40,,,,,t,t,,,,1406,2023-03-10 14:50:42.793326,1406,2023-03-10 14:50:42.793326
397,COMPOSITION,,69,,1,143.86,,,143.86,,,,,t,t,,,,1406,2023-03-10 14:50:42.812441,1406,2023-03-10 14:50:42.812441
382,BILLET,34191090163163057339722650090008692750000018770,420,1316305,1,187.70,0.00,0.00,187.70,0.00,2023-02-28,,,t,t,,,,1406,2023-02-27 10:52:55.492017,1406,2023-02-27 10:52:55.492017
514,BILLET,34191090080605552160086299840008893200001017602,618,109000605552,1,10176.02,0.00,0.00,10176.02,0.00,2023-04-14,,,t,t,,,,1406,2023-04-14 09:08:57.356448,1406,2023-04-14 09:08:57.356448
364,BILLET,34191090085645294663701993440005992620000074570,454,109005645294,1,745.70,0.00,0.00,745.70,0.00,2023-02-15,,,t,t,,,,1406,2023-02-15 11:29:21.261173,1406,2023-02-15 11:29:21.261173
361,BILLET,34191090085645260663701993440005192620000077299,454,109005645260,1,772.99,0.00,0.00,772.99,0.00,2023-02-15,,,t,t,,,,1406,2023-02-15 11:25:53.301597,1406,2023-02-15 11:25:53.301597
334,COMPOSITION,,170,,1,71.91,,,71.91,,,,,t,t,,,,890,2023-02-03 08:50:44.646317,890,2023-02-03 08:50:44.646317
337,COMPOSITION,,412,,1,71.91,,,71.91,,,,,t,t,,,,890,2023-02-03 08:50:44.751058,890,2023-02-03 08:50:44.751058
